order_id,distance_km,weather,traffic_level,restaurant_load,courier_experience_years,hour,weekday,delivery_time_min
2960,16.33,,HIGH,high,2.2,5,4,73.8
2961,4.71,RAIN,high,high,5.1,1,5,32.7
2962,7.56,snow,high,low,6.8,2,1,49.6
2963,7.38,snow,medium,medium,4.6,6,2,48.0
2964,19.59,sunny,high,low,7.0,19,1,65.7
2965,17.27,RAIN,HIGH,high,4.8,16,1,84.8
2966,14.32,snow,high,low,3.7,8,2,74.4
2967,14.81,snow,low,high,3.4,21,5,75.7
2968,11.68,snow,HIGH,low,4.4,8,1,57.5
2969,18.99,RAIN,medium,low,0.7,18,0,72.5
2970,10.43,sunny,medium,medium,6.9,4,5,34.9
2971,8.23,snow,high,high,8.5,5,6,55.9
2972,4.1,Sunny,HIGH,high,3.9,17,6,42.1
2973,15.94,RAIN,medium,high,0.9,0,4,75.2
2974,14.95,rain,medium,medium,9.9,16,2,58.1
2975,8.3,sunny,HIGH,low,3.0,13,6,36.1
2976,1.48,Sunny,HIGH,medium,1.7,14,2,15.5
2977,16.94,snow,medium,low,4.0,4,5,72.3
2978,1.22,rain,high,medium,7.5,16,0,29.1
2979,14.37,sunny,high,medium,3.3,20,0,67.0
2980,19.43,RAIN,high,high,6.0,20,0,95.7
2981,9.32,rain,low,medium,4.4,22,0,45.7
2982,5.46,rain,HIGH,low,1.6,22,3,43.1
2983,14.39,Sunny,medium,medium,3.6,10,2,48.4
2984,16.53,sunny,low,medium,7.4,9,1,45.4
2985,11.38,Sunny,high,low,6.3,16,2,46.5
2986,19.37,Sunny,low,high,1.6,0,6,69.2
2987,1.98,snow,medium,low,2.1,4,2,31.1
2988,10.59,RAIN,medium,low,6.6,15,2,47.4
2989,14.65,rain,HIGH,low,8.2,6,0,56.0
2990,17.39,sunny,high,medium,3.8,11,0,73.3
2991,4.41,RAIN,high,medium,,7,3,33.8
2992,16.2,RAIN,low,low,2.1,17,5,59.0
2993,11.5,sunny,high,low,3.5,0,2,53.4
2994,8.53,RAIN,low,high,0.7,19,4,56.4
2995,3.5,snow,medium,medium,7.8,11,5,31.2
2996,17.44,RAIN,medium,medium,4.3,3,6,77.0
2997,3.99,snow,medium,medium,8.3,11,3,32.9
2998,6.89,rain,medium,medium,7.2,21,6,45.5
2999,6.51,rain,medium,low,8.4,0,0,24.6
3000,17.56,Sunny,low,low,3.2,0,6,52.2
3001,13.78,snow,medium,high,2.3,2,2,81.7
3002,16.14,rain,low,medium,9.7,20,0,48.3
3003,5.76,RAIN,medium,medium,7.3,11,5,37.4
3004,12.87,sunny,low,low,8.4,21,1,29.6
3005,11.86,sunny,low,high,0.6,20,0,47.1
3006,16.82,snow,low,low,3.9,12,0,62.0
3007,18.22,Sunny,high,medium,7.6,12,3,64.5
3008,1.23,RAIN,low,medium,1.2,20,1,18.9
3009,13.81,snow,low,high,5.9,8,5,64.0
3010,1.98,sunny,medium,low,4.6,17,4,5.0
3011,11.43,snow,low,medium,0.7,0,4,51.8
3012,6.47,RAIN,low,medium,2.7,5,4,29.1
3013,6.83,rain,HIGH,high,3.2,22,2,63.5
3014,7.71,RAIN,high,medium,1.6,23,4,59.2
3015,12.8,rain,HIGH,medium,6.5,4,2,64.0
3016,7.35,rain,medium,low,2.8,3,5,44.2
3017,14.92,rain,high,high,3.1,5,5,87.1
3018,8.69,snow,high,high,9.0,2,0,67.4
3019,2.3,sunny,HIGH,high,4.9,16,4,33.7
3020,15.89,snow,high,low,4.2,10,3,78.1
3021,6.43,sunny,HIGH,high,7.4,3,5,34.1
3022,9.22,RAIN,low,medium,9.1,19,1,32.4
3023,14.02,Sunny,HIGH,high,0.7,0,1,58.2
3024,7.32,RAIN,high,medium,4.8,3,5,42.7
3025,2.08,snow,high,high,6.3,22,0,55.6
3026,8.1,snow,medium,high,3.5,2,6,60.5
3027,18.94,sunny,medium,low,7.8,9,1,47.1
3028,13.19,snow,medium,high,9.7,21,1,70.6
3029,13.76,rain,medium,high,9.5,0,6,62.9
3030,13.01,snow,high,low,3.0,3,0,78.1
3031,4.78,sunny,medium,medium,2.7,18,6,32.0
3032,8.95,sunny,HIGH,high,9.6,0,0,49.2
3033,15.27,rain,low,high,4.9,15,0,57.4
3034,2.93,sunny,high,medium,2.5,18,3,39.2
3035,6.28,Sunny,medium,low,7.2,19,0,22.0
3036,6.25,RAIN,high,high,3.2,20,0,59.2
3037,9.21,snow,medium,low,3.0,21,0,48.9
3038,19.63,Sunny,high,medium,8.9,17,5,62.5
3039,2.28,snow,medium,medium,2.0,1,4,33.6
3040,10.86,Sunny,low,low,1.1,5,5,31.0
3041,4.41,snow,medium,medium,3.1,20,4,39.5
3042,19.44,rain,HIGH,medium,6.3,0,3,88.2
3043,3.15,sunny,high,high,1.7,18,3,37.0
3044,8.67,sunny,high,low,5.0,4,1,31.1
3045,15.02,rain,HIGH,high,6.5,1,6,79.8
3046,14.39,Sunny,HIGH,low,8.6,0,6,43.7
3047,9.03,RAIN,low,high,2.7,15,5,40.7
3048,7.58,Sunny,high,medium,8.3,20,4,37.3
3049,8.55,sunny,low,low,2.7,1,3,22.0
3050,6.02,RAIN,high,low,6.9,3,3,35.6
3051,4.9,snow,high,low,4.6,2,5,51.1
3052,10.18,RAIN,low,low,1.6,22,1,39.9
3053,6.1,Sunny,high,medium,7.3,16,0,34.4
3054,6.46,rain,high,medium,2.6,14,2,48.3
3055,13.48,snow,low,medium,2.2,9,1,68.8
3056,19.4,Sunny,medium,high,3.9,11,6,62.9
3057,12.47,snow,low,medium,6.7,11,6,52.5
3058,2.46,RAIN,high,high,2.7,19,2,42.2
3059,2.44,sunny,HIGH,high,2.2,6,1,32.3
3060,19.08,Sunny,medium,medium,0.6,9,1,64.6
3061,6.65,rain,HIGH,medium,5.0,4,0,45.5
3062,2.75,RAIN,medium,medium,4.6,19,3,24.1
3063,12.38,Sunny,HIGH,high,2.7,19,4,63.5
3064,12.85,rain,medium,low,1.0,10,1,53.4
3065,13.32,Sunny,low,medium,4.6,1,0,43.9
3066,6.08,RAIN,medium,high,8.0,23,6,34.8
3067,1.29,Sunny,medium,high,7.3,15,2,12.5
3068,19.34,snow,medium,medium,8.7,11,5,84.2
3069,5.77,RAIN,high,high,0.6,15,6,51.9
3070,13.84,Sunny,HIGH,medium,9.7,3,5,47.8
3071,14.43,sunny,low,high,3.7,1,3,50.0
3072,12.59,Sunny,,low,9.9,9,5,39.9
3073,6.95,snow,,high,2.9,12,1,72.4
3074,6.15,rain,low,medium,5.0,22,2,32.1
3075,12.36,rain,high,low,3.9,18,1,53.0
3076,17.46,rain,medium,medium,3.9,14,5,78.8
3077,18.99,sunny,high,high,8.5,22,4,73.3
3078,3.01,snow,high,low,7.6,0,6,26.8
3079,3.94,RAIN,medium,low,9.9,16,5,24.1
3080,18.95,rain,HIGH,high,6.3,19,4,85.1
3081,14.99,snow,medium,low,4.9,3,5,63.5
3082,17.78,Sunny,low,low,1.4,19,3,51.0
3083,4.85,sunny,medium,low,10.0,8,2,10.5
3084,12.16,snow,HIGH,medium,5.7,5,4,62.5
3085,14.32,snow,high,medium,7.2,2,0,74.8
3086,13.92,RAIN,high,low,4.4,21,3,59.6
3087,8.75,snow,medium,high,5.7,1,1,66.5
3088,1.29,RAIN,low,high,9.5,17,5,14.8
3089,12.08,sunny,HIGH,medium,2.1,22,2,54.1
3090,5.81,sunny,high,high,3.3,18,2,47.3
3091,9.55,Sunny,medium,low,,6,5,33.9
3092,19.19,RAIN,low,high,8.0,2,0,69.3
3093,8.58,RAIN,low,medium,1.1,17,6,43.6
3094,16.96,rain,high,medium,1.3,19,6,77.6
3095,4.58,rain,high,low,3.3,19,4,38.8
3096,13.78,Sunny,HIGH,medium,,18,5,56.1
3097,19.56,sunny,low,medium,4.4,8,2,54.1
3098,2.94,rain,HIGH,medium,0.9,15,0,29.0
3099,1.16,snow,low,high,9.6,5,6,25.1
3100,9.24,sunny,low,medium,9.6,20,0,19.3
3101,2.76,snow,medium,high,3.2,11,6,43.2
3102,15.22,RAIN,high,medium,7.4,5,1,68.5
3103,18.38,,low,medium,6.0,12,0,45.4
3104,9.25,Sunny,HIGH,high,2.8,23,3,50.7
3105,5.92,RAIN,high,high,3.0,4,2,53.5
3106,9.25,RAIN,HIGH,low,5.2,12,3,47.0
3107,14.75,snow,high,low,4.5,19,6,77.8
3108,1.17,RAIN,high,high,3.3,6,0,44.4
3109,12.2,rain,low,medium,8.2,11,0,42.6
3110,12.65,sunny,medium,low,5.1,20,3,36.1
3111,260.1536082234737,rain,low,high,6.7,3,1,53.9
3112,5.6,snow,high,high,,4,0,67.3
3113,14.57,snow,low,medium,5.6,15,3,62.1
3114,2.74,sunny,low,high,3.5,3,3,14.2
3115,4.79,RAIN,high,low,5.5,7,2,24.5
3116,17.67,Sunny,high,medium,7.9,15,1,60.8
3117,15.04,snow,low,high,7.8,7,4,69.4
3118,1.26,sunny,low,high,3.9,16,3,19.0
3119,5.72,Sunny,low,medium,7.1,13,2,15.9
3120,5.07,RAIN,,medium,9.4,11,4,36.5
3121,6.15,snow,low,medium,6.4,2,2,37.8
3122,5.7,sunny,HIGH,low,1.9,19,2,36.2
3123,2.19,sunny,medium,low,7.0,1,5,5.7
3124,9.72,sunny,HIGH,high,1.5,12,1,57.3
3125,14.92,snow,low,high,8.8,20,0,66.2
3126,12.53,Sunny,medium,medium,5.4,10,1,36.8
3127,13.78,sunny,HIGH,high,4.2,23,4,74.6
3128,2.54,RAIN,HIGH,high,1.0,11,5,50.4
3129,19.08,sunny,high,medium,4.1,17,1,73.4
3130,16.93,Sunny,medium,low,9.1,8,0,53.8
3131,16.3,snow,high,low,0.7,6,1,83.0
3132,16.64,sunny,medium,low,5.0,5,1,44.8
3133,18.72,sunny,HIGH,high,9.3,23,1,81.1
3134,11.34,RAIN,high,medium,4.3,13,3,54.5
3135,4.81,RAIN,low,low,4.6,17,3,16.9
3136,12.72,sunny,HIGH,high,6.0,13,1,55.0
3137,15.11,sunny,medium,medium,,4,0,47.5
3138,15.02,RAIN,medium,low,2.1,19,6,58.5
3139,10.91,Sunny,high,low,0.7,23,0,48.6
3140,2.3,rain,high,medium,6.3,12,0,25.8
3141,8.05,rain,medium,high,9.2,0,0,52.2
3142,18.49,sunny,HIGH,high,1.5,11,5,73.2
3143,12.1,RAIN,high,low,2.5,18,5,58.9
3144,11.23,snow,low,medium,4.0,9,2,56.7
3145,6.11,snow,medium,high,8.2,23,1,49.8
3146,8.0,rain,low,medium,3.1,4,6,41.7
3147,18.01,Sunny,medium,medium,8.9,19,6,40.1
3148,13.66,rain,low,low,1.0,5,1,45.9
3149,15.96,sunny,HIGH,medium,9.4,11,2,59.4
3150,9.63,Sunny,medium,medium,5.8,20,0,42.4
3151,12.97,snow,,medium,6.8,2,4,69.8
3152,5.72,RAIN,high,high,4.0,13,4,51.4
3153,14.4,RAIN,medium,low,,20,2,52.3
3154,9.12,sunny,HIGH,low,2.1,3,6,33.8
3155,9.41,rain,low,medium,1.0,16,4,44.1
3156,13.34,sunny,HIGH,medium,4.3,16,3,56.3
3157,18.79,RAIN,medium,high,8.6,13,1,73.0
3158,2.22,snow,HIGH,low,7.7,14,4,34.9
3159,16.67,RAIN,low,high,5.4,6,5,79.3
3160,6.56,Sunny,low,low,5.9,3,5,13.5
3161,9.43,RAIN,low,high,1.7,16,6,40.1
3162,1.42,RAIN,high,medium,8.5,5,6,21.7
3163,6.72,Sunny,medium,high,8.0,10,3,38.0
3164,10.55,rain,low,medium,6.7,11,1,39.4
3165,2.07,RAIN,high,low,4.9,14,3,19.5
3166,10.33,sunny,low,low,9.7,11,1,23.1
3167,18.62,RAIN,HIGH,medium,8.9,10,1,74.0
3168,3.0,sunny,medium,low,6.6,16,6,6.3
3169,15.52,Sunny,HIGH,high,4.0,7,4,66.1
3170,8.78,RAIN,high,medium,6.4,11,5,48.6
3171,13.45,Sunny,,low,6.0,8,2,48.0
3172,5.94,Sunny,HIGH,high,4.2,10,4,42.3
3173,4.03,rain,,high,3.4,2,6,34.9
3174,4.05,RAIN,,low,4.4,6,0,32.9
3175,2.34,sunny,low,low,6.0,20,3,5.0
3176,4.53,sunny,low,high,4.6,2,6,31.5
3177,13.62,RAIN,medium,medium,3.0,20,0,58.5
3178,17.75,rain,high,low,,15,1,62.3
3179,16.47,rain,high,low,5.5,9,6,56.7
3180,14.02,rain,high,medium,1.1,22,4,73.1
3181,3.1,sunny,low,medium,4.0,6,0,6.9
3182,6.49,Sunny,high,low,8.9,23,0,26.7
3183,6.89,rain,low,medium,7.7,19,5,28.7
3184,5.75,sunny,medium,high,3.6,14,6,52.6
3185,10.79,sunny,high,high,9.4,20,0,44.8
3186,11.18,Sunny,low,high,1.2,20,5,52.4
3187,7.78,RAIN,high,low,9.6,9,5,31.4
3188,7.72,RAIN,high,medium,2.8,11,1,56.0
3189,16.74,rain,medium,high,0.6,17,5,86.6
3190,16.0,rain,HIGH,medium,4.6,22,1,72.8
3191,6.85,Sunny,high,high,3.9,22,5,42.2
3192,18.36,,medium,medium,5.6,8,5,69.6
3193,19.1,Sunny,high,high,,8,6,73.9
3194,7.21,sunny,high,high,8.5,3,6,49.5
3195,7.73,rain,high,high,4.3,4,1,57.0
3196,10.61,sunny,high,high,4.6,6,0,58.5
3197,18.88,snow,HIGH,high,1.9,6,3,106.7
3198,17.65,Sunny,HIGH,high,1.0,10,4,86.2
3199,2.95,snow,high,high,6.6,9,4,48.7
3200,8.46,rain,high,high,1.1,10,1,67.9
3201,11.51,sunny,medium,high,7.5,23,0,52.0
3202,10.56,rain,medium,medium,5.6,23,6,46.2
3203,4.68,snow,low,medium,2.4,17,6,31.5
3204,17.32,rain,HIGH,low,5.6,11,3,77.1
3205,13.86,,high,high,2.2,15,2,79.8
3206,16.92,snow,HIGH,medium,4.7,3,6,87.1
3207,17.32,rain,medium,medium,8.1,16,1,67.6
3208,15.22,sunny,HIGH,medium,4.9,16,2,68.9
3209,9.35,rain,HIGH,medium,1.9,20,4,56.7
3210,12.6,sunny,high,medium,7.4,22,4,57.2
3211,4.05,RAIN,,medium,2.3,4,6,41.8
3212,13.8,rain,medium,low,7.5,12,3,50.5
3213,4.41,RAIN,high,medium,5.1,2,3,36.1
3214,14.19,snow,medium,low,4.8,22,2,60.5
3215,5.36,sunny,medium,low,8.6,16,6,16.2
3216,3.23,snow,low,high,7.2,10,4,26.2
3217,4.14,sunny,,high,0.8,0,3,30.0
3218,1.04,RAIN,low,high,3.3,17,3,26.1
3219,14.66,Sunny,HIGH,medium,8.8,16,4,63.7
3220,14.92,rain,low,high,0.7,8,6,74.0
3221,10.78,RAIN,high,medium,5.7,19,4,58.4
3222,4.07,sunny,high,medium,7.4,6,0,19.0
3223,2.59,sunny,low,high,6.4,4,5,12.2
3224,1.36,sunny,HIGH,high,7.7,15,3,23.7
3225,4.15,sunny,medium,low,7.4,6,2,16.0
3226,17.93,rain,HIGH,low,7.1,12,6,74.3
3227,5.59,snow,HIGH,medium,8.3,12,1,44.8
3228,7.73,Sunny,medium,medium,6.6,14,1,29.3
3229,3.0,rain,medium,high,4.3,22,4,31.5
3230,5.22,sunny,medium,high,5.0,16,5,26.4
3231,10.87,rain,high,low,7.3,16,6,52.0
3232,12.55,RAIN,medium,high,8.8,18,6,56.4
3233,5.66,sunny,medium,medium,3.1,9,2,19.4
3234,2.1,Sunny,HIGH,high,3.7,1,0,36.0
3235,8.43,sunny,HIGH,low,9.3,13,3,29.9
3236,5.45,Sunny,low,medium,6.0,22,0,14.3
3237,5.17,Sunny,HIGH,low,2.2,2,6,35.3
3238,19.24,snow,medium,low,6.8,6,2,79.9
3239,12.71,snow,high,medium,9.9,10,0,68.9
3240,11.58,rain,HIGH,low,8.3,16,4,41.2
3241,8.9,rain,HIGH,high,7.6,14,1,63.1
3242,9.15,Sunny,medium,high,2.5,18,4,42.0
3243,11.28,sunny,HIGH,low,8.8,10,3,37.5
3244,14.23,RAIN,HIGH,high,5.5,14,4,74.6
3245,14.34,RAIN,medium,low,8.9,14,2,40.9
3246,4.26,sunny,HIGH,high,3.6,5,6,40.7
3247,10.5,sunny,high,low,1.1,14,2,41.0
3248,8.83,,low,high,5.0,8,3,57.5
3249,17.54,RAIN,HIGH,medium,3.1,4,3,76.2
3250,13.0,Sunny,high,medium,7.3,18,1,50.0
3251,11.12,rain,HIGH,high,9.6,23,0,63.7
3252,3.19,snow,low,low,7.1,4,1,21.7
3253,12.51,RAIN,medium,high,8.9,21,4,60.0
3254,3.23,sunny,low,low,4.8,12,0,7.4
3255,7.41,RAIN,HIGH,high,7.8,17,3,59.5
3256,3.71,Sunny,low,high,8.5,19,2,15.9
3257,14.15,snow,low,medium,7.3,16,4,66.7
3258,4.92,sunny,medium,low,5.3,14,1,11.8
3259,8.45,Sunny,HIGH,low,6.4,13,6,36.6
3260,18.02,rain,low,low,7.2,15,5,61.0
3261,4.88,snow,low,low,2.9,3,5,36.8
3262,10.65,Sunny,medium,low,8.2,16,3,19.8
3263,8.97,Sunny,high,medium,9.5,19,6,21.8
3264,1.34,sunny,HIGH,high,4.9,13,0,30.9
3265,16.06,rain,high,low,7.2,17,5,64.6
3266,2.31,Sunny,high,low,7.5,5,0,14.3
3267,10.01,snow,medium,high,6.8,21,2,62.3
3268,11.65,Sunny,medium,medium,5.7,7,3,38.4
3269,12.94,RAIN,HIGH,medium,8.9,8,3,63.0
3270,14.08,snow,high,medium,4.8,23,4,80.2
3271,5.81,snow,low,high,1.1,0,4,50.6
3272,1.19,Sunny,high,high,8.5,12,6,23.5
3273,14.75,sunny,medium,medium,6.9,2,0,51.1
3274,11.18,snow,low,medium,8.6,5,5,47.2
3275,16.89,RAIN,low,high,1.8,16,5,68.0
3276,16.61,sunny,medium,medium,0.8,7,1,55.2
3277,17.02,sunny,low,low,9.4,5,0,37.2
3278,10.22,sunny,high,high,1.9,15,5,65.8
3279,7.34,snow,medium,medium,8.2,0,4,44.8
3280,16.04,sunny,HIGH,low,8.3,9,4,49.8
3281,9.57,Sunny,medium,high,,17,4,41.1
3282,4.49,sunny,HIGH,high,1.7,21,0,36.2
3283,17.24,RAIN,HIGH,low,6.8,13,3,67.6
3284,17.77,rain,medium,high,8.9,23,6,70.6
3285,9.86,RAIN,medium,medium,4.5,4,1,39.6
3286,2.44,snow,HIGH,high,4.4,16,1,57.5
3287,8.37,sunny,HIGH,medium,4.7,13,4,39.6
3288,16.27,sunny,low,low,1.3,17,2,47.1
3289,18.13,Sunny,medium,low,9.0,3,0,52.1
3290,4.87,sunny,medium,high,8.8,19,5,25.8
3291,2.27,RAIN,low,low,10.0,22,5,5.2
3292,17.67,snow,medium,low,6.1,1,6,69.5
3293,8.4,rain,low,high,7.6,6,3,44.7
3294,11.29,sunny,low,medium,2.4,6,4,38.0
3295,19.39,rain,medium,high,6.8,6,2,80.7
3296,2.26,sunny,high,high,6.7,12,4,34.3
3297,13.32,snow,HIGH,medium,9.1,18,2,76.9
3298,2.41,RAIN,medium,medium,8.4,21,1,20.5
3299,8.13,snow,high,medium,9.4,5,2,55.6
3300,16.27,rain,low,high,8.8,19,1,66.5
3301,9.24,sunny,high,medium,8.8,16,1,37.9
3302,19.95,rain,medium,low,1.1,17,0,72.3
3303,11.62,RAIN,medium,medium,8.5,23,6,46.3
3304,7.1,snow,high,low,6.3,0,2,43.6
3305,5.18,rain,medium,medium,4.1,22,3,44.4
3306,7.66,rain,HIGH,low,1.0,12,3,44.8
3307,8.08,RAIN,high,low,6.9,18,2,43.3
3308,2.31,sunny,low,low,3.6,15,6,5.0
3309,8.02,rain,high,low,4.9,9,0,46.6
3310,9.82,RAIN,high,low,7.0,12,3,44.1
3311,14.73,sunny,high,medium,9.2,9,4,56.2
3312,13.48,sunny,high,high,8.3,13,3,56.2
3313,14.47,snow,low,high,4.8,8,0,78.7
3314,1.16,RAIN,,high,4.2,20,1,26.7
3315,5.14,sunny,low,high,2.8,10,1,20.0
3316,13.57,snow,high,high,4.0,2,1,86.0
3317,10.2,Sunny,HIGH,low,1.6,7,0,36.7
3318,1.1,RAIN,HIGH,medium,9.7,11,1,19.7
3319,16.29,Sunny,low,low,6.0,2,6,46.3
3320,15.68,sunny,HIGH,medium,1.7,6,1,54.6
3321,11.42,RAIN,HIGH,medium,3.9,13,0,66.8
3322,2.26,snow,HIGH,medium,5.7,6,4,43.8
3323,15.56,sunny,HIGH,medium,5.6,6,3,61.6
3324,12.09,RAIN,HIGH,high,0.8,13,0,79.7
3325,15.86,RAIN,medium,medium,9.5,11,0,71.7
3326,15.28,Sunny,low,medium,3.1,0,2,42.5
3327,16.26,sunny,high,high,0.7,4,1,86.4
3328,10.84,snow,HIGH,low,,10,5,70.9
3329,3.67,snow,medium,low,6.0,0,4,25.3
3330,13.75,sunny,high,low,1.8,22,5,56.7
3331,12.79,sunny,medium,low,0.9,12,2,36.7
3332,15.1,rain,HIGH,medium,4.1,23,4,69.9
3333,4.23,Sunny,HIGH,high,6.4,22,1,24.5
3334,4.7,sunny,HIGH,high,1.6,16,5,35.4
3335,17.92,sunny,HIGH,low,3.5,2,1,66.5
3336,15.25,rain,high,high,4.5,9,1,82.7
3337,18.26,rain,high,medium,2.0,18,3,86.7
3338,15.42,RAIN,medium,low,5.3,6,4,58.1
3339,12.35,snow,low,medium,1.3,19,4,63.1
3340,13.43,Sunny,HIGH,medium,0.9,2,2,64.6
3341,17.89,RAIN,medium,medium,5.4,21,0,74.6
3342,12.0,sunny,medium,medium,2.9,11,1,45.8
3343,13.02,rain,medium,medium,1.4,21,1,57.2
3344,3.97,snow,HIGH,low,4.5,9,5,40.8
3345,10.0,,HIGH,medium,9.2,20,2,46.8
3346,14.61,snow,medium,low,7.4,11,4,64.2
3347,6.15,rain,HIGH,high,8.2,14,3,40.6
3348,4.84,RAIN,medium,medium,8.8,5,4,25.2
3349,6.96,RAIN,high,medium,9.7,18,3,44.1
3350,5.59,snow,HIGH,high,7.8,4,3,52.3
3351,5.08,rain,high,low,6.3,19,4,25.7
3352,9.07,sunny,,medium,4.0,1,5,18.0
3353,18.25,RAIN,HIGH,high,2.2,20,1,90.7
3354,10.63,sunny,low,high,7.0,18,3,32.8
3355,4.57,rain,medium,medium,10.0,18,5,28.1
3356,2.46,RAIN,HIGH,low,4.9,3,2,18.7
3357,14.23,RAIN,HIGH,low,7.4,19,2,61.5
3358,8.27,sunny,HIGH,medium,5.2,4,3,34.1
3359,16.61,Sunny,low,high,4.6,6,1,51.7
3360,13.53,sunny,low,medium,4.4,3,3,36.3
3361,16.13,sunny,medium,low,5.3,10,2,52.4
3362,6.17,Sunny,high,high,4.0,22,6,37.7
3363,14.15,rain,high,medium,7.6,2,2,71.0
3364,6.02,rain,low,high,8.8,4,4,33.5
3365,18.84,RAIN,HIGH,low,8.9,19,6,68.2
3366,13.09,snow,high,low,2.7,14,1,65.8
3367,7.17,snow,high,low,9.0,20,4,55.2
3368,6.12,RAIN,low,medium,3.7,17,6,28.0
3369,4.63,snow,medium,high,3.4,15,5,46.9
3370,14.2,sunny,low,medium,7.4,15,6,48.0
3371,5.16,sunny,low,medium,3.4,9,5,26.5
3372,12.31,Sunny,HIGH,medium,1.0,0,5,57.0
3373,6.03,Sunny,low,medium,4.0,22,6,26.2
3374,13.58,RAIN,HIGH,high,7.4,10,6,68.8
3375,16.48,RAIN,medium,high,3.6,16,0,86.4
3376,15.78,RAIN,HIGH,medium,6.5,23,6,65.0
3377,15.46,sunny,medium,medium,6.8,14,5,45.6
3378,4.57,snow,medium,low,7.5,6,3,36.3
3379,2.68,RAIN,medium,low,,5,4,10.8
3380,14.28,RAIN,low,high,4.6,14,5,69.2
3381,8.0,sunny,HIGH,low,2.1,14,1,34.1
3382,9.21,sunny,high,high,3.5,6,6,56.7
3383,1.59,sunny,low,high,4.6,2,5,10.8
3384,5.93,snow,medium,high,7.3,13,3,48.7
3385,1.64,RAIN,high,low,0.6,8,6,22.8
3386,17.7,rain,low,low,3.5,2,3,58.7
3387,5.62,rain,high,high,7.9,5,3,43.0
3388,11.59,RAIN,medium,high,6.9,19,3,66.9
3389,1.74,RAIN,high,medium,7.5,8,3,26.6
3390,13.67,RAIN,high,high,,0,1,65.2
3391,7.14,RAIN,medium,high,7.9,8,0,45.4
3392,18.06,snow,high,medium,7.0,11,2,81.7
3393,17.87,rain,low,high,4.7,3,0,77.4
3394,7.18,Sunny,high,high,9.8,15,2,37.0
3395,18.12,rain,HIGH,high,5.9,4,4,87.1
3396,19.93,rain,low,medium,2.4,16,6,73.0
3397,16.68,sunny,high,low,3.3,16,3,59.8
3398,17.05,RAIN,HIGH,high,7.1,5,4,82.9
3399,5.73,RAIN,HIGH,medium,9.3,14,4,34.7
3400,11.96,RAIN,HIGH,high,2.2,0,6,67.8
3401,2.28,,high,medium,1.3,12,2,27.5
3402,2.8,snow,medium,high,8.9,15,1,35.7
3403,19.98,snow,HIGH,medium,9.2,1,3,84.5
3404,7.21,Sunny,medium,low,3.1,18,5,26.0
3405,15.22,snow,low,low,4.1,22,6,60.7
3406,16.33,snow,medium,low,6.8,1,6,60.4
3407,17.3,RAIN,medium,high,3.6,20,4,76.4
3408,19.95,rain,medium,medium,8.8,11,0,70.6
3409,5.59,snow,medium,high,1.5,11,3,49.8
3410,1.77,snow,medium,high,0.9,7,1,60.0
3411,8.81,sunny,low,medium,2.5,11,3,30.4
3412,3.47,Sunny,low,high,3.2,23,5,20.5
3413,1.43,sunny,medium,medium,,10,5,26.6
3414,7.85,RAIN,medium,medium,1.1,1,4,46.5
3415,15.89,rain,HIGH,low,7.7,0,0,69.5
3416,11.76,Sunny,low,low,2.1,3,4,33.2
3417,6.94,,high,low,9.2,8,1,25.1
3418,13.43,snow,low,medium,4.0,6,2,58.2
3419,5.41,snow,high,low,6.9,21,5,46.3
3420,1.27,Sunny,HIGH,medium,2.6,9,0,31.9
3421,15.52,snow,medium,high,2.8,19,5,91.1
3422,12.85,sunny,HIGH,low,6.0,13,1,40.3
3423,15.48,sunny,medium,medium,5.8,0,1,60.8
3424,1.74,snow,low,medium,7.8,4,5,18.7
3425,16.91,snow,medium,medium,7.7,12,4,68.8
3426,12.77,RAIN,high,medium,6.9,5,5,57.6
3427,11.7,rain,high,low,4.8,21,4,52.4
3428,12.87,Sunny,,low,9.0,16,5,33.1
3429,17.42,sunny,low,low,6.4,14,4,44.8
3430,12.15,Sunny,high,medium,9.9,6,2,45.3
3431,12.04,RAIN,HIGH,high,8.3,7,3,66.4
3432,19.82,sunny,low,medium,0.9,20,3,62.9
3433,15.38,RAIN,low,high,3.5,1,4,59.0
3434,9.4,RAIN,HIGH,low,5.9,17,4,44.8
3435,14.44,snow,high,medium,7.4,20,6,82.5
3436,8.4,Sunny,high,medium,5.7,22,6,35.3
3437,5.35,Sunny,HIGH,low,8.0,6,2,17.1
3438,12.34,snow,high,medium,3.2,19,3,77.5
3439,18.64,Sunny,HIGH,high,2.2,15,2,77.1
3440,18.65,snow,high,high,1.0,18,6,105.9
3441,7.5,,high,high,5.9,8,6,47.6
3442,11.03,RAIN,HIGH,medium,7.0,11,1,53.9
3443,5.02,RAIN,HIGH,medium,3.6,13,5,39.0
3444,19.92,Sunny,high,high,6.3,6,6,75.2
3445,19.64,rain,HIGH,medium,1.0,1,3,85.8
3446,13.34,RAIN,high,high,1.4,16,4,81.2
3447,16.28,snow,medium,low,7.2,10,0,69.4
3448,14.59,rain,low,high,4.0,17,6,64.3
3449,12.27,rain,low,low,6.9,11,1,35.5
3450,2.01,RAIN,high,low,8.4,2,5,21.3
3451,9.64,RAIN,low,low,8.6,20,0,24.5
3452,13.82,RAIN,high,high,2.1,13,2,79.8
3453,13.87,snow,HIGH,high,5.1,14,5,89.2
3454,8.09,rain,medium,medium,7.5,18,2,34.9
